Date,Close,Open,High,Low,Daily High,Daily Low,Weekly High,Weekly Low,Monthly High,Monthly Low,Quarterly High,Quarterly Low
2020-01-06,157.8438,158.0625,158.2188,157.6875,158.2188,157.6875,158.3438,155.1562,160.4062,155.3125,165.2188,155.3125
2020-01-03,158.2812,156.7188,158.3438,156.6562,158.3438,156.6562,157.0312,155.5625,160.4062,155.3125,165.2188,155.3125
2020-01-02,156.5938,155.625,157.125,155.1562,157.125,155.1562,157.0312,155.5625,160.4062,155.3125,165.2188,155.3125
2019-12-31,155.9062,156.4688,156.5,155.4062,156.5,155.4062,157.0312,155.5625,160.4062,155.3125,165.2188,155.3125
2019-12-30,156.25,156.75,156.8438,155.3125,156.8438,155.3125,157.0312,155.5625,161.6875,155.8125,167.5625,152.875
2019-12-27,156.9062,156.625,157.0312,156.4688,157.0312,156.4688,158.0625,155.4375,161.6875,155.8125,167.5625,152.875
2019-12-26,156.4688,156.4062,156.7812,156.1875,156.7812,156.1875,158.0625,155.4375,161.6875,155.8125,167.5625,152.875
2019-12-24,156.375,155.9688,156.5625,155.5625,156.5625,155.5625,158.0625,155.4375,161.6875,155.8125,167.5625,152.875
2019-12-23,155.875,156.1875,156.75,155.7188,156.75,155.7188,158.0625,155.4375,161.6875,155.8125,167.5625,152.875
2019-12-20,156.25,156.0625,156.3438,155.5938,156.3438,155.5938,159.0625,156.1562,161.6875,155.8125,167.5625,152.875
2019-12-19,156.2812,156.1562,156.4688,155.4375,156.4688,155.4375,159.0625,156.1562,161.6875,155.8125,167.5625,152.875
2019-12-18,156.0312,157.0,157.2812,155.8125,157.2812,155.8125,159.0625,156.1562,161.6875,155.8125,167.5625,152.875
2019-12-17,156.8125,156.75,157.1562,156.7188,157.1562,156.7188,159.0625,156.1562,161.6875,155.8125,167.5625,152.875
2019-12-16,156.8438,157.9062,158.0625,156.75,158.0625,156.75,159.0625,156.1562,161.6875,155.8125,167.5625,152.875
2019-12-13,158.2188,157.4062,158.3438,157.3125,158.3438,157.3125,160.4062,157.25,161.6875,155.8125,167.5625,152.875
2019-12-12,156.7812,158.75,159.0,156.1562,159.0,156.1562,160.4062,157.25,161.6875,155.8125,167.5625,152.875
2019-12-11,158.9062,157.8438,159.0625,157.8125,159.0625,157.8125,160.4062,157.25,161.6875,155.8125,167.5625,152.875
2019-12-10,158.0625,158.0938,158.5312,157.5938,158.5312,157.5938,160.4062,157.25,161.6875,155.8125,167.5625,152.875
2019-12-09,157.9688,157.5938,158.4062,157.5625,158.4062,157.5625,160.4062,157.25,161.6875,155.8125,167.5625,152.875
2019-12-06,157.625,157.9062,157.9375,157.5312,157.9375,157.5312,160.7812,158.5625,161.6875,155.8125,167.5625,152.875
2019-12-05,158.3438,158.7188,159.1562,157.8125,159.1562,157.8125,160.7812,158.5625,161.6875,155.8125,167.5625,152.875
2019-12-04,158.7188,159.8438,160.375,158.4375,160.375,158.4375,160.7812,158.5625,161.6875,155.8125,167.5625,152.875
2019-12-03,160.0938,157.75,160.4062,157.25,160.4062,157.25,160.7812,158.5625,161.6875,155.8125,167.5625,152.875
2019-12-02,157.4062,157.6562,157.8125,157.3438,157.8125,157.3438,160.7812,158.5625,161.6875,155.8125,167.5625,152.875
2019-11-29,158.9688,159.0938,159.5938,158.5625,159.5938,158.5625,160.9062,157.875,165.2188,158.1562,167.5625,152.875
2019-11-27,159.3125,159.75,159.8438,159.0312,159.8438,159.0312,160.9062,157.875,165.2188,158.1562,167.5625,152.875
2019-11-26,160.5938,160.25,160.7812,159.8125,160.7812,159.8125,160.9062,157.875,165.2188,158.1562,167.5625,152.875
2019-11-25,160.0625,159.8125,160.3125,159.5,160.3125,159.5,160.9062,157.875,165.2188,158.1562,167.5625,152.875
2019-11-22,159.875,159.6875,160.3125,159.4062,160.3125,159.4062,158.9375,156.0,165.2188,158.1562,167.5625,152.875
2019-11-21,159.7188,160.5,160.9062,159.375,160.9062,159.375,158.9375,156.0,165.2188,158.1562,167.5625,152.875
2019-11-20,160.3125,160.375,160.4688,160.125,160.4688,160.125,158.9375,156.0,165.2188,158.1562,167.5625,152.875
2019-11-19,159.3438,158.6562,159.4688,158.4688,159.4688,158.4688,158.9375,156.0,165.2188,158.1562,167.5625,152.875
2019-11-18,158.7812,158.3438,159.0938,157.875,159.0938,157.875,158.9375,156.0,165.2188,158.1562,167.5625,152.875
2019-11-15,158.3125,158.4688,158.6562,157.9062,158.6562,157.9062,160.8125,155.8125,165.2188,158.1562,167.5625,152.875
2019-11-14,158.6562,157.25,158.9375,157.2188,158.9375,157.2188,160.8125,155.8125,165.2188,158.1562,167.5625,152.875
2019-11-13,157.625,156.3438,157.8125,156.3438,157.8125,156.3438,160.8125,155.8125,165.2188,158.1562,167.5625,152.875
2019-11-12,157.0,156.5312,157.1875,156.0,157.1875,156.0,160.8125,155.8125,165.2188,158.1562,167.5625,152.875
2019-11-11,156.5,156.125,156.875,156.0938,156.875,156.0938,160.8125,155.8125,165.2188,158.1562,167.5625,152.875
2019-11-08,156.4062,156.6562,157.2188,156.0312,157.2188,156.0312,161.6875,158.1562,165.2188,158.1562,167.5625,152.875
2019-11-07,156.6562,158.5938,159.0,155.8125,159.0,155.8125,161.6875,158.1562,165.2188,158.1562,167.5625,152.875
2019-11-06,158.9688,158.375,159.1562,158.3438,159.1562,158.3438,161.6875,158.1562,165.2188,158.1562,167.5625,152.875
2019-11-05,157.875,159.625,159.625,157.7812,159.625,157.7812,161.6875,158.1562,165.2188,158.1562,167.5625,152.875
2019-11-04,159.4688,160.625,160.8125,159.2812,160.8125,159.2812,161.6875,158.1562,165.2188,158.1562,167.5625,152.875
2019-11-01,160.625,161.2188,161.6875,160.3125,161.6875,160.3125,160.6875,159.1562,165.2188,158.1562,167.5625,152.875
2019-10-31,161.375,161.3438,161.5,161.25,161.5,161.25,160.6875,159.1562,165.2188,158.1562,167.5625,152.875
2019-10-30,159.5938,158.5938,160.0312,158.375,160.0312,158.375,160.6875,159.1562,166.7188,157.5312,167.5625,152.875
2019-10-29,158.6875,158.625,158.7188,158.5312,158.7188,158.5312,160.6875,159.1562,166.7188,157.5312,167.5625,152.875
2019-10-28,158.2812,159.4688,159.5,158.1562,159.5,158.1562,160.6875,159.1562,166.7188,157.5312,167.5625,152.875
2019-10-25,159.375,160.0,160.3438,159.1562,160.3438,159.1562,161.75,159.3125,166.7188,157.5312,167.5625,152.875
2019-10-24,159.9688,160.0938,160.625,159.625,160.625,159.625,161.75,159.3125,166.7188,157.5312,167.5625,152.875
2019-10-23,160.0938,160.125,160.6875,159.9375,160.6875,159.9375,161.75,159.3125,166.7188,157.5312,167.5625,152.875
2019-10-22,160.0625,159.9375,160.0625,159.8438,160.0625,159.8438,161.75,159.3125,166.7188,157.5312,167.5625,152.875
2019-10-21,159.4375,159.375,159.375,159.2188,159.375,159.2188,161.75,159.3125,166.7188,157.5312,167.5625,152.875
2019-10-18,160.2188,160.3125,160.6875,159.7188,160.6875,159.7188,165.2188,160.0625,166.7188,157.5312,167.5625,152.875
2019-10-17,160.1875,160.4062,160.7188,159.3125,160.7188,159.3125,165.2188,160.0625,166.7188,157.5312,167.5625,152.875
2019-10-16,160.2812,159.9688,160.8125,159.7812,160.8125,159.7812,165.2188,160.0625,166.7188,157.5312,167.5625,152.875
2019-10-15,159.9375,161.25,161.7188,159.7188,161.7188,159.7188,165.2188,160.0625,166.7188,157.5312,167.5625,152.875
2019-10-14,161.125,160.75,161.75,160.4688,161.75,160.4688,165.2188,160.0625,166.7188,157.5312,167.5625,152.875
2019-10-11,160.4375,162.0625,162.5938,160.0625,162.5938,160.0625,165.1562,160.5938,166.7188,157.5312,167.5625,152.875
2019-10-10,162.25,163.6562,164.3438,161.9062,164.3438,161.9062,165.1562,160.5938,166.7188,157.5312,167.5625,152.875
2019-10-09,163.5625,164.6875,164.75,163.4375,164.75,163.4375,165.1562,160.5938,166.7188,157.5312,167.5625,152.875
2019-10-08,164.5625,164.2812,165.2188,163.5625,165.2188,163.5625,165.1562,160.5938,166.7188,157.5312,167.5625,152.875
2019-10-07,164.4062,164.4375,164.5,164.0938,164.5,164.0938,165.1562,160.5938,166.7188,157.5312,167.5625,152.875
2019-10-04,165.0,164.375,165.1562,164.1562,165.1562,164.1562,163.3125,160.5,166.7188,157.5312,167.5625,152.875
2019-10-03,164.4062,164.0625,164.5625,163.8438,164.5625,163.8438,163.3125,160.5,166.7188,157.5312,167.5625,152.875
2019-10-02,163.3125,163.3125,163.4375,163.125,163.4375,163.125,163.3125,160.5,166.7188,157.5312,167.5625,152.875
2019-10-01,162.6875,162.5,163.3438,160.5938,163.3438,160.5938,163.3125,160.5,166.7188,157.5312,167.5625,152.875
2019-09-30,162.3125,162.0938,162.5625,161.5312,162.5625,161.5312,163.3125,160.5,166.7188,157.5312,167.5625,152.875
2019-09-27,162.3438,162.0625,162.4062,161.4688,162.4062,161.4688,161.625,157.9375,167.5625,154.625,156.5312,145.9688
2019-09-26,162.3125,161.1875,162.4688,161.1562,162.4688,161.1562,161.625,157.9375,167.5625,154.625,156.5312,145.9688
2019-09-25,161.25,162.7812,163.3125,161.125,163.3125,161.125,161.625,157.9375,167.5625,154.625,156.5312,145.9688
2019-09-24,163.125,161.3438,163.25,161.1875,163.25,161.1875,161.625,157.9375,167.5625,154.625,156.5312,145.9688
2019-09-23,161.6562,161.1875,162.5,160.5,162.5,160.5,161.625,157.9375,167.5625,154.625,156.5312,145.9688
2019-09-20,160.875,160.2812,161.625,160.0938,161.625,160.0938,164.5,157.5312,167.5625,154.625,156.5312,145.9688
2019-09-19,160.5,159.9375,160.9688,159.5312,160.9688,159.5312,164.5,157.5312,167.5625,154.625,156.5312,145.9688
2019-09-18,160.125,159.6875,160.75,159.3125,160.75,159.3125,164.5,157.5312,167.5625,154.625,156.5312,145.9688
2019-09-17,159.4062,158.75,159.875,158.625,159.875,158.625,164.5,157.5312,167.5625,154.625,156.5312,145.9688
2019-09-16,158.9688,158.1875,159.4688,157.9375,159.4688,157.9375,164.5,157.5312,167.5625,154.625,156.5312,145.9688
2019-09-13,157.625,160.0938,160.2188,157.5312,160.2188,157.5312,166.7188,163.1875,167.5625,154.625,156.5312,145.9688
2019-09-12,159.8125,160.75,162.2812,159.5938,162.2812,159.5938,166.7188,163.1875,167.5625,154.625,156.5312,145.9688
2019-09-11,160.9375,160.9062,161.3125,160.375,161.3125,160.375,166.7188,163.1875,167.5625,154.625,156.5312,145.9688
2019-09-10,161.4688,161.0938,161.125,160.5625,161.125,160.5625,166.7188,163.1875,167.5625,154.625,156.5312,145.9688
2019-09-09,162.9688,164.4062,164.5,162.3125,164.5,162.3125,166.7188,163.1875,167.5625,154.625,156.5312,145.9688
2019-09-06,164.5,164.0,164.7188,163.1875,164.7188,163.1875,167.5625,164.4375,167.5625,154.625,156.5312,145.9688
2019-09-05,163.875,163.8125,164.0312,163.75,164.0312,163.75,167.5625,164.4375,167.5625,154.625,156.5312,145.9688
2019-09-04,165.9375,165.875,166.125,164.9688,166.125,164.9688,167.5625,164.4375,167.5625,154.625,156.5312,145.9688
2019-09-03,165.9062,165.5312,166.7188,165.5312,166.7188,165.5312,167.5625,164.4375,167.5625,154.625,156.5312,145.9688
2019-08-30,165.4688,165.4688,165.6875,164.4375,165.6875,164.4375,165.9688,162.9375,157.0625,152.875,156.5312,145.9688
2019-08-29,165.25,165.5938,166.4688,164.75,166.4688,164.75,165.9688,162.9375,157.0625,152.875,156.5312,145.9688
2019-08-28,166.9062,166.875,167.5625,166.3125,167.5625,166.3125,165.9688,162.9375,157.0625,152.875,156.5312,145.9688
2019-08-27,166.5,165.2188,166.9062,165.1875,166.9062,165.1875,165.9688,162.9375,157.0625,152.875,156.5312,145.9688
2019-08-26,165.0938,166.4062,167.4688,165.0625,167.4688,165.0625,165.9688,162.9375,157.0625,152.875,156.5312,145.9688
2019-08-23,165.5312,163.9375,165.9688,162.9375,165.9688,162.9375,166.9375,161.1562,157.0625,152.875,156.5312,145.9688
2019-08-22,164.0938,164.5,165.2188,163.7188,165.2188,163.7188,166.9375,161.1562,157.0625,152.875,156.5312,145.9688
2019-08-21,164.8125,165.1875,165.4688,163.9688,165.4688,163.9688,166.9375,161.1562,157.0625,152.875,156.5312,145.9688
2019-08-20,165.0,164.1562,165.4062,164.125,165.4062,164.125,166.9375,161.1562,157.0625,152.875,156.5312,145.9688
2019-08-19,164.25,165.0312,165.0625,163.375,165.0625,163.375,166.9375,161.1562,157.0625,152.875,156.5312,145.9688
2019-08-16,165.5625,165.7188,166.1875,164.2812,166.1875,164.2812,163.9688,158.5312,157.0625,152.875,156.5312,145.9688
2019-08-15,165.7188,164.8125,166.9375,164.5312,166.9375,164.5312,163.9688,158.5312,157.0625,152.875,156.5312,145.9688
2019-08-14,164.9062,162.5312,165.2188,162.4688,165.2188,162.4688,163.9688,158.5312,157.0625,152.875,156.5312,145.9688
2019-08-13,162.9375,163.2188,163.9375,162.1562,163.9375,162.1562,163.9688,158.5312,157.0625,152.875,156.5312,145.9688
2019-08-12,163.4375,161.3438,163.6562,161.1562,163.6562,161.1562,163.9688,158.5312,157.0625,152.875,156.5312,145.9688
2019-08-09,161.2812,161.7812,162.4375,161.0312,162.4375,161.0312,158.9688,154.4375,157.0625,152.875,156.5312,145.9688
2019-08-08,161.5625,161.1562,161.8125,159.7188,161.8125,159.7188,158.9688,154.4375,157.0625,152.875,156.5312,145.9688
2019-08-07,162.2188,161.6875,163.9688,161.1562,163.9688,161.1562,158.9688,154.4375,157.0625,152.875,156.5312,145.9688
2019-08-06,161.0,161.5312,161.9688,160.0312,161.9688,160.0312,158.9688,154.4375,157.0625,152.875,156.5312,145.9688
2019-08-05,160.7188,158.6562,161.3438,158.5312,161.3438,158.5312,158.9688,154.4375,157.0625,152.875,156.5312,145.9688
2019-08-02,158.5938,157.4062,158.9688,157.3438,158.9688,157.3438,155.5625,153.7188,157.0625,152.875,156.5312,145.9688
2019-08-01,157.6875,155.6562,158.125,154.9688,158.125,154.9688,155.5625,153.7188,157.0625,152.875,156.5312,145.9688
2019-07-31,155.5938,154.7188,155.9062,154.625,155.9062,154.625,155.5625,153.7188,157.0625,152.875,156.5312,145.9688
2019-07-30,154.625,154.625,155.0938,154.4375,155.0938,154.4375,155.5625,153.7188,156.5312,152.5,156.5312,145.9688
2019-07-29,154.7812,154.5,154.9688,154.4375,154.9688,154.4375,155.5625,153.7188,156.5312,152.5,156.5312,145.9688
2019-07-26,154.3438,154.25,154.7812,154.0,154.7812,154.0,155.2812,153.0625,156.5312,152.5,156.5312,145.9688
2019-07-25,154.3125,154.9062,155.5625,153.7188,155.5625,153.7188,155.2812,153.0625,156.5312,152.5,156.5312,145.9688
2019-07-24,154.8125,154.0,154.9375,154.0,154.9375,154.0,155.2812,153.0625,156.5312,152.5,156.5312,145.9688
2019-07-23,154.2812,154.875,154.9688,154.0312,154.9688,154.0312,155.2812,153.0625,156.5312,152.5,156.5312,145.9688
2019-07-22,154.9375,154.6562,155.3438,154.5,155.3438,154.5,155.2812,153.0625,156.5312,152.5,156.5312,145.9688
2019-07-19,154.75,155.0938,155.1875,154.5312,155.1875,154.5312,155.6875,152.875,156.5312,152.5,156.5312,145.9688
2019-07-18,154.9688,155.0,155.2812,154.25,155.2812,154.25,155.6875,152.875,156.5312,152.5,156.5312,145.9688
2019-07-17,154.75,153.9375,155.0938,153.7812,155.0938,153.7812,155.6875,152.875,156.5312,152.5,156.5312,145.9688
2019-07-16,153.625,154.1562,154.25,153.1562,154.25,153.1562,155.6875,152.875,156.5312,152.5,156.5312,145.9688
2019-07-15,154.0625,153.4688,154.2188,153.0625,154.2188,153.0625,155.6875,152.875,156.5312,152.5,156.5312,145.9688
2019-07-12,153.7188,153.2812,153.75,152.875,153.75,152.875,157.0625,154.4688,156.5312,152.5,156.5312,145.9688
2019-07-11,153.5312,154.5625,155.0938,152.9688,155.0938,152.9688,157.0625,154.4688,156.5312,152.5,156.5312,145.9688
2019-07-10,154.6562,154.9688,155.25,153.9062,155.25,153.9062,157.0625,154.4688,156.5312,152.5,156.5312,145.9688
2019-07-09,155.0938,155.125,155.4062,154.75,155.4062,154.75,157.0625,154.4688,156.5312,152.5,156.5312,145.9688
2019-07-08,155.4062,154.9375,155.6875,154.9375,155.6875,154.9375,157.0625,154.4688,156.5312,152.5,156.5312,145.9688
2019-07-05,154.9688,156.8438,157.0625,154.4688,157.0625,154.4688,156.0625,154.5312,156.5312,152.5,156.5312,145.9688
2019-07-03,156.6562,156.625,156.6875,156.5625,156.6875,156.5625,156.0625,154.5312,156.5312,152.5,156.5312,145.9688
2019-07-02,156.0938,155.2188,156.1875,155.125,156.1875,155.125,156.0625,154.5312,156.5312,152.5,156.5312,145.9688
2019-07-01,155.0,155.0,155.6562,154.6875,155.6562,154.6875,156.0625,154.5312,156.5312,152.5,156.5312,145.9688
2019-06-28,155.5938,155.5938,155.6875,155.1562,155.6875,155.1562,156.5312,154.0,153.1562,146.6562,150.6562,143.5
2019-06-27,155.7188,154.9375,155.8125,154.5625,155.8125,154.5625,156.5312,154.0,153.1562,146.6562,150.6562,143.5
2019-06-26,154.9688,156.0312,156.0312,154.8438,156.0312,154.8438,156.5312,154.0,153.1562,146.6562,150.6562,143.5
2019-06-25,155.9062,155.4375,156.0625,155.2812,156.0625,155.2812,156.5312,154.0,153.1562,146.6562,150.6562,143.5
2019-06-24,155.4062,154.7812,155.5,154.5312,155.5,154.5312,156.5312,154.0,153.1562,146.6562,150.6562,143.5
2019-06-21,154.5938,155.4062,155.9688,154.5625,155.9688,154.5625,154.8438,152.8438,153.1562,146.6562,150.6562,143.5
2019-06-20,155.7188,155.4688,156.5312,155.2188,156.5312,155.2188,154.8438,152.8438,153.1562,146.6562,150.6562,143.5
2019-06-19,155.4375,155.0938,155.5312,154.2812,155.5312,154.2812,154.8438,152.8438,153.1562,146.6562,150.6562,143.5
2019-06-18,155.0,154.5,155.9375,154.4375,155.9375,154.4375,154.8438,152.8438,153.1562,146.6562,150.6562,143.5
2019-06-17,154.625,154.5625,154.75,154.0,154.75,154.0,154.8438,152.8438,153.1562,146.6562,150.6562,143.5
2019-06-14,154.3438,154.0938,154.8438,154.0,154.8438,154.0,155.0312,153.0938,153.1562,146.6562,150.6562,143.5
2019-06-13,154.25,153.6875,154.375,153.625,154.375,153.625,155.0312,153.0938,153.1562,146.6562,150.6562,143.5
2019-06-12,153.5938,153.5938,154.1562,153.375,154.1562,153.375,155.0312,153.0938,153.1562,146.6562,150.6562,143.5
2019-06-11,153.5938,153.3125,153.6875,152.8438,153.6875,152.8438,155.0312,153.0938,153.1562,146.6562,150.6562,143.5
2019-06-10,153.4688,153.625,154.1875,153.2812,154.1875,153.2812,155.0312,153.0938,153.1562,146.6562,150.6562,143.5
2019-06-07,154.5312,153.7188,154.9375,153.4688,154.9375,153.4688,154.0,151.0,153.1562,146.6562,150.6562,143.5
2019-06-06,153.5312,153.25,154.3125,153.1562,154.3125,153.1562,154.0,151.0,153.1562,146.6562,150.6562,143.5
2019-06-05,153.4062,153.5,154.1875,153.0938,154.1875,153.0938,154.0,151.0,153.1562,146.6562,150.6562,143.5
2019-06-04,153.6875,154.8438,154.9375,153.25,154.9375,153.25,154.0,151.0,153.1562,146.6562,150.6562,143.5
2019-06-03,154.5938,153.75,155.0312,153.7188,155.0312,153.7188,154.0,151.0,153.1562,146.6562,150.6562,143.5
2019-05-31,153.7188,152.625,154.0,152.5,154.0,152.5,151.5312,148.9375,153.1562,146.6562,150.6562,143.5
2019-05-30,152.4375,151.6562,152.6875,151.375,152.6875,151.375,151.5312,148.9375,149.6562,145.9688,150.6562,143.5
2019-05-29,152.75,152.0938,153.1562,152.0625,153.1562,152.0625,151.5312,148.9375,149.6562,145.9688,150.6562,143.5
2019-05-28,152.0312,151.4062,152.25,151.0,152.25,151.0,151.5312,148.9375,149.6562,145.9688,150.6562,143.5
2019-05-24,150.9688,151.0938,151.5312,151.0,151.5312,151.0,150.3125,148.6875,149.6562,145.9688,150.6562,143.5
2019-05-23,151.4375,149.9062,151.4688,149.8438,151.4688,149.8438,150.3125,148.6875,149.6562,145.9688,150.6562,143.5
2019-05-22,149.7188,149.1562,149.9375,149.0625,149.9375,149.0625,150.3125,148.6875,149.6562,145.9688,150.6562,143.5
2019-05-21,149.1875,149.3438,149.5625,148.9375,149.5625,148.9375,150.3125,148.6875,149.6562,145.9688,150.6562,143.5
2019-05-20,149.375,149.6875,150.0,149.2812,150.0,149.2812,150.3125,148.6875,149.6562,145.9688,150.6562,143.5
2019-05-17,149.6875,149.5938,150.125,149.375,150.125,149.375,149.1875,147.6562,149.6562,145.9688,150.6562,143.5
2019-05-16,149.4375,149.9062,150.3125,149.3438,150.3125,149.3438,149.1875,147.6562,149.6562,145.9688,150.6562,143.5
2019-05-15,149.875,149.2812,150.125,149.1875,150.125,149.1875,149.1875,147.6562,149.6562,145.9688,150.6562,143.5
2019-05-14,149.1875,149.4375,149.625,149.0625,149.625,149.0625,149.1875,147.6562,149.6562,145.9688,150.6562,143.5
2019-05-13,149.4688,149.0625,149.7188,148.6875,149.7188,148.6875,149.1875,147.6562,149.6562,145.9688,150.6562,143.5
2019-05-10,148.6562,148.9062,149.1562,148.4062,149.1562,148.4062,148.375,146.6562,149.6562,145.9688,150.6562,143.5
2019-05-09,148.6875,148.1562,149.0938,148.125,149.0938,148.125,148.375,146.6562,149.6562,145.9688,150.6562,143.5
2019-05-08,148.2188,148.625,149.1875,148.0312,149.1875,148.0312,148.375,146.6562,149.6562,145.9688,150.6562,143.5
2019-05-07,148.75,148.3125,148.8438,147.75,148.8438,147.75,148.375,146.6562,149.6562,145.9688,150.6562,143.5
2019-05-06,147.8125,147.6562,148.75,147.6562,148.75,147.6562,148.375,146.6562,149.6562,145.9688,150.6562,143.5
2019-05-03,147.375,147.1562,147.6562,146.6562,147.6562,146.6562,147.8125,146.125,149.6562,145.9688,150.6562,143.5
2019-05-02,146.9375,147.8125,147.9062,146.875,147.9062,146.875,147.8125,146.125,149.6562,145.9688,150.6562,143.5
2019-05-01,147.5938,147.5938,148.375,147.5,148.375,147.5,147.8125,146.125,149.6562,145.9688,150.6562,143.5
2019-04-30,147.4688,147.1562,147.625,146.75,147.625,146.75,147.8125,146.125,149.6562,145.9688,150.6562,143.5
2019-04-29,146.9688,147.625,147.6562,146.8438,147.6562,146.8438,147.8125,146.125,150.6562,143.5,150.6562,143.5
2019-04-26,147.5938,147.25,147.8125,146.9375,147.8125,146.9375,147.1562,145.9688,150.6562,143.5,150.6562,143.5
2019-04-25,147.1562,147.4062,147.4688,147.0,147.4688,147.0,147.1562,145.9688,150.6562,143.5,150.6562,143.5
2019-04-24,147.3438,146.5312,147.4375,146.4375,147.4375,146.4375,147.1562,145.9688,150.6562,143.5,150.6562,143.5
2019-04-23,146.5,146.3125,146.625,146.125,146.625,146.125,147.1562,145.9688,150.6562,143.5,150.6562,143.5
2019-04-22,146.2188,146.7812,146.8438,146.1562,146.8438,146.1562,147.1562,145.9688,150.6562,143.5,150.6562,143.5
2019-04-18,146.8438,146.25,146.9688,146.2188,146.9688,146.2188,148.5312,146.8125,150.6562,143.5,150.6562,143.5
2019-04-17,146.3125,146.4062,146.5625,145.9688,146.5625,145.9688,148.5312,146.8125,150.6562,143.5,150.6562,143.5
2019-04-16,146.3438,147.0312,147.125,146.25,147.125,146.25,148.5312,146.8125,150.6562,143.5,150.6562,143.5
2019-04-15,147.0625,146.8125,147.1562,146.6875,147.1562,146.6875,148.5312,146.8125,150.6562,143.5,150.6562,143.5
2019-04-12,146.9062,147.875,148.0625,146.8125,148.0625,146.8125,149.6562,147.0312,150.6562,143.5,150.6562,143.5
2019-04-11,147.7188,148.375,148.4062,147.625,148.4062,147.625,149.6562,147.0312,150.6562,143.5,150.6562,143.5
2019-04-10,148.2188,147.875,148.5312,147.7188,148.5312,147.7188,149.6562,147.0312,150.6562,143.5,150.6562,143.5
2019-04-09,148.0,147.5938,148.2812,147.5,148.2812,147.5,149.6562,147.0312,150.6562,143.5,150.6562,143.5
2019-04-08,147.625,148.0625,148.2188,147.5312,148.2188,147.5312,149.6562,147.0312,150.6562,143.5,150.6562,143.5
2019-04-05,147.9375,147.5938,148.0938,147.0312,148.0938,147.0312,150.6562,148.1875,150.6562,143.5,150.6562,143.5
2019-04-04,147.6875,147.4062,147.8125,147.3438,147.8125,147.3438,150.6562,148.1875,150.6562,143.5,150.6562,143.5
2019-04-03,147.5,148.4062,148.5,147.3125,148.5,147.3125,150.6562,148.1875,150.6562,143.5,150.6562,143.5
2019-04-02,148.3125,148.2812,148.7188,148.0938,148.7188,148.0938,150.6562,148.1875,150.6562,143.5,150.6562,143.5
2019-04-01,148.2188,149.6562,149.6562,147.9688,149.6562,147.9688,150.6562,148.1875,150.6562,143.5,150.6562,143.5
2019-03-29,149.6562,149.8125,150.0312,149.2812,150.0312,149.2812,149.125,145.375,147.1562,144.75,146.0938,136.5
2019-03-28,150.0312,150.125,150.6562,149.7188,150.6562,149.7188,149.125,145.375,147.1562,144.75,146.0938,136.5
2019-03-27,150.0625,148.9375,150.1562,148.7812,150.1562,148.7812,149.125,145.375,147.1562,144.75,146.0938,136.5
2019-03-26,149.0938,149.1562,149.2812,148.375,149.2812,148.375,149.125,145.375,147.1562,144.75,146.0938,136.5
2019-03-25,149.0,148.6562,149.7188,148.1875,149.7188,148.1875,149.125,145.375,147.1562,144.75,146.0938,136.5
2019-03-22,148.5312,147.0938,149.125,147.0625,149.125,147.0625,146.5312,145.0938,147.1562,144.75,146.0938,136.5
2019-03-21,147.125,147.0312,147.4688,146.875,147.4688,146.875,146.5312,145.0938,147.1562,144.75,146.0938,136.5
2019-03-20,146.9688,145.7812,147.1562,145.7188,147.1562,145.7188,146.5312,145.0938,147.1562,144.75,146.0938,136.5
2019-03-19,145.7812,146.0625,146.3438,145.375,146.3438,145.375,146.5312,145.0938,147.1562,144.75,146.0938,136.5
2019-03-18,146.125,146.25,146.2812,145.8438,146.2812,145.8438,146.5312,145.0938,147.1562,144.75,146.0938,136.5
2019-03-15,146.1875,145.5312,146.4375,145.4375,146.4375,145.4375,146.1875,143.5,147.1562,144.75,146.0938,136.5
2019-03-14,145.5,145.9375,146.0625,145.3125,146.0625,145.3125,146.1875,143.5,147.1562,144.75,146.0938,136.5
2019-03-13,146.125,146.375,146.4062,145.875,146.4062,145.875,146.1875,143.5,147.1562,144.75,146.0938,136.5
2019-03-12,146.4062,145.625,146.5312,145.0938,146.5312,145.0938,146.1875,143.5,147.1562,144.75,146.0938,136.5
2019-03-11,145.625,145.9062,146.0,145.3438,146.0,145.3438,146.1875,143.5,147.1562,144.75,146.0938,136.5
2019-03-08,145.9688,145.7812,146.1875,145.4375,146.1875,145.4375,146.875,143.5625,147.1562,144.75,146.0938,136.5
2019-03-07,145.7812,144.8125,145.8438,144.7812,145.8438,144.7812,146.875,143.5625,147.1562,144.75,146.0938,136.5
2019-03-06,144.875,144.4688,145.125,144.4062,145.125,144.4062,146.875,143.5625,147.1562,144.75,146.0938,136.5
2019-03-05,144.4062,144.3438,144.5312,143.875,144.5312,143.875,146.875,143.5625,147.1562,144.75,146.0938,136.5
2019-03-04,144.4062,143.6875,144.4688,143.5,144.4688,143.5,146.875,143.5625,147.1562,144.75,146.0938,136.5
2019-03-01,143.8125,144.5,144.5625,143.5625,144.5625,143.5625,147.1562,145.5312,147.1562,144.75,146.0938,136.5
2019-02-28,144.4688,144.9375,145.375,144.1875,145.375,144.1875,147.1562,145.5312,147.1562,144.75,146.0938,136.5
2019-02-27,144.9062,146.1875,146.2812,144.75,146.2812,144.75,147.1562,145.5312,148.8438,144.4062,146.0938,136.5
